@lat;@lon;name;addr:suburb
-23.6768905;-46.5794638;Rua Mario Júlio Rodrigues;
-23.6767469;-46.5799166;Rua Carlos Rizzini;
-23.6764919;-46.5782094;Rua Rodrigues do Vale;
-23.6983839;-46.5597537;Avenida Senador Fláquer;
-23.7284168;-46.5729254;Avenida Presidente João Café Filho;
-23.7289831;-46.5669439;Rua Jikichi Wakimoto;
-23.6575041;-46.6005839;Rua Luzern;
-23.6526500;-46.5912574;Avenida do Taboão;
-23.6593285;-46.5972409;Rua General Olímpio Mourão Filho;
-23.6577101;-46.5979991;Rua Lausanne;
-23.6573401;-46.6012822;Rua Luis Feriani;
-23.6579163;-46.5997395;Rua dos Alpes;
-23.6600311;-46.6059052;Acesso Rua Luisiana;
-23.6587620;-46.5967634;Rua Fábio da Silva Prado;
-23.6563362;-46.5991911;Rua Neuchatel;
-23.6899925;-46.5655778;Avenida Piraporinha;
-23.6905543;-46.5587251;Avenida Lucas Nogueira Garcez;
-23.6913885;-46.5571524;Avenida Lucas Nogueira Garcez;
-23.7253078;-46.5721339;Rua Ana Maria Martinez;
-23.7237343;-46.5743332;Praça Giovani Breda;
-23.7181494;-46.5699077;Rua Augusto Boralli;
-23.6617660;-46.6030054;Rua Flávio Tambellini;
-23.6948644;-46.5521133;Praça Samuel Sabatini;
-23.6957037;-46.5528998;Praça Samuel Sabatini;
-23.7027029;-46.5819355;Avenida Isaac Aizemberg;
-23.6973290;-46.5834502;Avenida Isaac Aizemberg;
-23.7248334;-46.5752422;Praça Giovani Breda;
-23.7251508;-46.5747658;Praça Giovani Breda;
-23.7356251;-46.5814614;Estrada dos Alvarengas;
-23.7337716;-46.5809838;Rua Carlos Dalmolim;
-23.7335251;-46.5803138;Rua Pedro Breda;
-23.7436879;-46.5995977;Estrada do Poney Club;
-23.7426589;-46.6019194;Estrada dos Alvarengas;
-23.7422574;-46.6008860;Estrada dos Alvarengas;
-23.7426437;-46.6014682;Estrada dos Alvarengas;
-23.7417046;-46.6001536;Estrada dos Alvarengas;
-23.7411591;-46.5991893;Estrada dos Alvarengas;
-23.7404734;-46.5985802;Estrada dos Alvarengas;
-23.7395689;-46.5967122;Estrada dos Alvarengas;
-23.7396707;-46.5961330;Estrada da Cama Patente;
-23.7394601;-46.5923282;Estrada dos Alvarengas;
-23.7415397;-46.6033926;Rua Neci Elói Dantas;
-23.7402724;-46.6044199;Rua Ademar Saraiva Leão;
-23.7425178;-46.6033882;Estrada dos Alvarengas;
-23.7378653;-46.6065365;Avenida Laura;
-23.7395242;-46.6046271;Rua Ademar Saraiva Leão;
-23.7447244;-46.6069167;Rua Paulo Guilherme Falletti;
-23.7403960;-46.6036467;Rua Neci Elói Dantas;
-23.7396112;-46.6038552;Rua Neci Elói Dantas;
-23.7391858;-46.6063867;Rua Sylvio;
-23.7386330;-46.6066049;Rua Ribeiro;
-23.7397702;-46.6079005;Rua Sylvio;
-23.7385251;-46.6080582;Avenida Mil e Um;
-23.7377817;-46.6049567;Rua dos Tangarás;
-23.7369271;-46.6063041;Rua Rouxinol;
-23.7353270;-46.6057225;Rua Cardeal;
-23.7348357;-46.6070650;Rua Sabiá;
-23.7344625;-46.6071662;Rua Cardeal;
-23.7362714;-46.6068954;Avenida João de Barro;
-23.7334323;-46.6060653;Rua Ema;
-23.7332013;-46.6073339;Rua Águia;
-23.7364455;-46.6077548;Rua Siriema;
-23.7341048;-46.6093908;Rua das Andorinhas;
-23.7357777;-46.6077301;Rua dos Flamingos;
-23.7358193;-46.6069808;Rua das Andorinhas;
-23.7357040;-46.6083466;Rua Beija Flôr;
-23.7377801;-46.6093000;Rua Palmeiras;
-23.7377104;-46.6088423;Rua Bela Vista;
-23.7365614;-46.6099069;Rua das Colméias;
-23.7422213;-46.6075585;Rua Almeida Durão;
-23.7412448;-46.6072468;Rua Santa Cecília;
-23.7417176;-46.6068577;Avenida Mário Alberto Marchi;
-23.7428070;-46.6070503;Rua América do Norte;
-23.7437945;-46.6054114;Rua dos Pedreiros;
-23.7430589;-46.6053060;Rua dos Mineiros;
-23.7463528;-46.6135244;Rua Falcão;
-23.7448380;-46.6069148;Estrada dos Alvarengas;
-23.7454477;-46.6129236;Rua Tenri;
-23.7452269;-46.6136716;Rua Tenri;
-23.7461545;-46.6143493;Rua Beija-Flor;
-23.7453527;-46.6113716;Estrada dos Alvarengas;
-23.7468969;-46.6145983;Rua Maurício Galante;
-23.7478670;-46.6157614;Rua Piauí;
-23.7478695;-46.6148770;Estrada dos Alvarengas;
-23.7352349;-46.5850042;Estrada dos Alvarengas;
-23.7243340;-46.5753257;Praça Giovani Breda;
-23.6658643;-46.6061557;Rua Turquia;
-23.7064032;-46.5782293;Rua das Codornas;
-23.7059795;-46.5773870;Rua dos Brejais;
-23.6702408;-46.5674884;Avenida Caminho do Mar;
-23.6484084;-46.5819276;Avenida do Taboão;
-23.6771428;-46.5572485;Avenida Kennedy;
-23.6870906;-46.5636603;Rua Arafura;
-23.6871955;-46.5636538;Rua Celebes;
-23.6871435;-46.5637426;Rua Celebes;
-23.6874655;-46.5638813;Rua Celebes;
-23.7035367;-46.5571920;Rua Maria Adelaide de Lima Quelhas;
-23.7016853;-46.5603447;Rua das Peneiras;
-23.6458868;-46.5813972;Avenida Doutor Rudge Ramos;
-23.6488382;-46.5785449;Avenida Doutor Rudge Ramos;
-23.6893991;-46.5643339;Avenida Lucas Nogueira Garcez;
-23.7425651;-46.6016101;Estrada dos Alvarengas;
-23.7576342;-46.6054946;Rua Josué de Castro;
-23.7594360;-46.6064612;Rua Capitão Carlos Lamarca;
-23.7603380;-46.6054577;Rua Josué de Castro;
-23.7588589;-46.6057528;Rua Josué de Castro;
-23.7350986;-46.5849317;Estrada dos Alvarengas;
-23.7418164;-46.5402474;Rua Pedro Zolcsak;
-23.7017497;-46.5676732;Rua Esthela Maria Anna Matos;
-23.7025271;-46.5686968;Rua Senador Tarcísio Miranda;
-23.7126654;-46.5302697;Avenida Luiz Pequini;
-23.7080499;-46.5249643;Rua dos Vianas;
-23.7303620;-46.5302664;Rua Dalton Trevisan;
-23.7782013;-46.5283355;Rua Antônio Caputo;
-23.7829100;-46.5239636;Estrada Simão Portela;
-23.6542249;-46.5716921;Avenida São João Batista;
-23.6558128;-46.5736582;Avenida Bispo César D'Acorso Filho;
-23.6556468;-46.5741771;Rua Ângela Tomé;
-23.6529975;-46.5735418;Avenida Bispo Cezar Dacorso Filho;
-23.6530953;-46.5709229;Rua Londrina;
-23.6507410;-46.5708921;Avenida São João Batista;
-23.6539283;-46.5690400;Rua Londrina;
-23.7594477;-46.5748609;Estrada Marco Polo;
-23.7444664;-46.5601565;Rua Mário Missiroli;
-23.7459065;-46.5630205;Avenida Maria Servidei Demarchi;
-23.7473870;-46.5667410;Estrada Galvão Bueno;
-23.7550798;-46.5752413;Estrada Galvão Bueno;
-23.7588047;-46.5842408;Estrada Galvão Bueno;
-23.7502558;-46.5823833;Avenida Domingos Potomati;
-23.7718422;-46.5816544;Rua Maria Encarnação Nucci;
-23.7711889;-46.5814237;Rua das Aroeiras;
-23.7712924;-46.5823272;Rua das Pitangueiras;
-23.7719425;-46.5807237;Rua Nossa Senhora Aparecida;
-23.7726848;-46.5798345;Estrada Marco Polo;
-23.7715139;-46.5795911;Rua Mercedes Coelho da Silva;
-23.7711718;-46.5806351;Rua Ginés Gonsalez;
-23.7713237;-46.5803331;Rua Maria Encarnação Nucci;
-23.7674085;-46.5784796;Rua Cyrilo Pellosini;
-23.7691851;-46.5766557;Rua Cyrilo Pellosini;
-23.7714986;-46.5733046;Rua Cyrilo Pellosini;
-23.7726823;-46.5916668;Rua Manaus;
-23.7743921;-46.5931553;Rua Simon Bolivar;
-23.7736532;-46.5906166;Rua Goiânia;
-23.7727261;-46.5881671;Rua Paraíba;
-23.7735180;-46.5885111;Rua Ceará Mirim;
-23.7736541;-46.5870027;Rua Paraíba;
-23.7759890;-46.5905553;Rua Goiânia;
-23.7749777;-46.5889631;Rua Manaus;
-23.7763369;-46.5915960;Rua Goiânia;
-23.7746688;-46.5915081;Rua Goiânia;
-23.7756685;-46.5919578;Rua Simon Bolivar;
-23.7780458;-46.5904088;Rua Barão de Cotegipe;
-23.7795991;-46.5896689;Rua Mato Grosso;
-23.7795300;-46.5895830;Rua Mato Grosso;
-23.7768981;-46.5894971;Rua Itaípu;
-23.7768987;-46.5888801;Rua Cotegipe;
-23.7767321;-46.5923947;Travessa Giacomo Marim;
-23.7721940;-46.5917468;Rua Alves Moreira;
-23.7722914;-46.5923303;Rua Manaus;
-23.7715376;-46.5908223;Rua Alves Moreira;
-23.7712907;-46.5896034;Rua Florestal;
-23.7716924;-46.5893265;Rua Florestal;
-23.7775358;-46.5990737;Rua Los Angeles;
-23.7766489;-46.5986804;Rua Sol Nascente;
-23.7767057;-46.5981500;Rua Vale do Sol;
-23.7764084;-46.5967549;Rua Ubá;
-23.7775757;-46.5985177;Rua Miami;
-23.7751567;-46.5977779;Rua Boa Vista;
-23.7750555;-46.5976505;Rua Boa Vista;
-23.7753709;-46.5961299;Rua Casemiro de Abreu;
-23.7714887;-46.6033451;Rua Stanislaw Ponte Preta;
-23.7612291;-46.5865953;Rua José Martins Fernandes;
-23.7636330;-46.5875707;Rua José Martins Fernandes;
-23.7600486;-46.5864932;Avenida Domingos Potomati;
-23.7558114;-46.5859593;Avenida Domingos Potomati;
-23.7301049;-46.5326353;Rua Ana Júlia Luiz;
-23.7295969;-46.5266702;Rua Tiradentes;
-23.7294408;-46.5281174;Rua Tiradentes;
-23.7267595;-46.5240985;Rua São Joaquim;
-23.7294037;-46.5271970;Rua Tiradentes;
-23.7257138;-46.5219070;Rua das Orquideas;
-23.7259744;-46.5256622;Travessa Jardim;
-23.7265077;-46.5243639;Rua João Luiz Donateli;
-23.7206183;-46.5227645;Rua Constituinte;
-23.7236494;-46.5211751;Rua Daniela Perez;
-23.7204959;-46.5223313;Rua Jerônimo dos Santos;
-23.7211356;-46.5222776;Rua Javanês;
-23.7205891;-46.5244349;Rua João XXIII;
-23.7190680;-46.5222743;Rua Tributino Nunes;
-23.7240576;-46.5227110;Rua dos Evangélicos;
-23.7220449;-46.5198335;Rua Padre Léo Camissari;
-23.7187580;-46.5211719;Passagem Manoel de Oliveira;
-23.6728367;-46.5598318;Rua Ipanema;
-23.6736439;-46.5596561;Rua do Túnel;
-23.7393658;-46.5926896;Estrada dos Alvarengas;
-23.7392990;-46.5944508;Estrada dos Alvarengas;
-23.7672556;-46.5797624;Passagem do Campo;
-23.7685302;-46.5801698;Passagem do Campo;
-23.7694341;-46.5798735;Passagem do Campo;
-23.7700386;-46.5794932;Passagem do Campo;
-23.7700371;-46.5900900;Rua José Martins Fernandes;
-23.7775530;-46.5900460;Rua Mato Grosso;
-23.6532295;-46.5701451;Rua Londrina;
-23.6890691;-46.5607037;Rua Azov;
-23.7570936;-46.5902151;Estrada da Cama Patente;
-23.7497308;-46.5930142;Estrada da Cama Patente;
-23.7422852;-46.6008406;Estrada dos Alvarengas;
-23.7387918;-46.5811937;Rua Maria Margarida Alves;
-23.7394838;-46.5799187;Rua Álvares de Azevedo;
-23.7428679;-46.5576089;Avenida Maria Servidei Demarchi;
-23.7415653;-46.5559027;Avenida Maria Servidei Demarchi;
-23.7394145;-46.5542219;Avenida Maria Servidei Demarchi;
-23.7223235;-46.5494909;Rua Marechal Deodoro;
-23.7279867;-46.5762011;Estrada dos Alvarengas;
-23.7282648;-46.5743030;Avenida Presidente João Café Filho;
-23.7283053;-46.5735449;Avenida Presidente João Café Filho;
-23.7274868;-46.5748538;Estrada dos Alvarengas;
-23.7280241;-46.5749614;Acesso Estrada dos Alvarengas;
-23.7289047;-46.5702874;Rua Wadia Jafet Assad;
-23.7287839;-46.5707852;Avenida Presidente João Café Filho;
-23.7290956;-46.5722188;Rua Orestes Suster;
-23.7286342;-46.5717091;Avenida Presidente João Café Filho;
-23.7291985;-46.5699731;Rua Wadia Jafet Assad;
-23.7295393;-46.5780345;Estrada dos Alvarengas;
-23.7283824;-46.5673523;Rua Jikichi Wakimoto;
-23.7311197;-46.5689974;Avenida Capitão Casa;
-23.7319139;-46.5692064;Estrada dos Casa;
-23.7379882;-46.5689170;Estrada dos Casa;
-23.7375661;-46.5682448;Estrada dos Casa;
-23.7358753;-46.5679747;Estrada dos Casa;
-23.7395382;-46.5696531;Estrada dos Casa;
-23.7386878;-46.5692478;Estrada dos Casa;
-23.7383532;-46.5692342;Estrada dos Casa;
-23.7390203;-46.5693817;Estrada dos Casa;
-23.7395261;-46.5695585;Estrada dos Casa;
-23.7310979;-46.5690644;Avenida Capitão Casa;
-23.7309131;-46.5688129;Avenida Capitão Casa;
-23.7286551;-46.5659459;Avenida Capitão Casa;
-23.7276649;-46.5652101;Rua Felipe Bernardi;
-23.7267980;-46.5633912;Avenida Capitão Casa;
-23.7264304;-46.5617211;Avenida Capitão Casa;
-23.7244100;-46.5546781;Avenida Capitão Casa;
-23.7244662;-46.5555255;Rua Comendador Alipio Pedro Ronchetti;
-23.7254733;-46.5562304;Avenida Capitão Casa;
-23.7244240;-46.5567313;Avenida Presidente João Café Filho;
-23.7255291;-46.5577728;Rua Pero Lobo;
-23.7251482;-46.5572124;Rua Heitor da Sousa;
-23.7256302;-46.5571447;Rua Heitor da Sousa;
-23.7237918;-46.5534394;Avenida Maria Servidei Demarchi;
-23.7272949;-46.5642341;Avenida Capitão Casa;
-23.7287768;-46.5698553;Avenida Presidente João Café Filho;
-23.7288057;-46.5686317;Avenida Presidente João Café Filho;
-23.7264896;-46.5649003;Avenida Presidente João Café Filho;
-23.7284107;-46.5731880;Rua Victorino Silva;
-23.7285489;-46.5726697;Avenida Presidente João Café Filho;
-23.7284960;-46.5702844;Rua Wadia Jafet Assad;
-23.6967653;-46.5507597;Avenida Pereira Barreto;
-23.6912590;-46.5574170;Avenida Lucas Nogueira Garcez;
-23.7215073;-46.5506656;Avenida Brigadeiro Faria Lima;
-23.7200899;-46.5508108;Avenida Brigadeiro Faria Lima;
-23.7204559;-46.5507650;Avenida Brigadeiro Faria Lima;
-23.7165930;-46.5519053;Avenida Brigadeiro Faria Lima;
-23.7309519;-46.5454103;Avenida Doutor José Fornari;
-23.7345480;-46.5413376;Rua João Antônio de Souza;
-23.7404676;-46.5318119;Rua Diogo de Menezes;
-23.7390099;-46.5312462;Estrada do Montanhão;
-23.7381246;-46.5326423;Avenida General Barreto de Menezes;
-23.7405343;-46.5277789;Avenida Pedro Mendes;
-23.7400774;-46.5362956;Avenida Visconde de Cairu;
-23.7383307;-46.5386924;Rua Diogo Botelho;
-23.7384191;-46.5373101;Rua Diogo Botelho;
-23.7355675;-46.5370004;Avenida General Barreto de Menezes;
-23.7366265;-46.5348270;Avenida General Barreto de Menezes;
-23.7414002;-46.5239576;Estrada do Montanhão;
-23.7411294;-46.5243238;Estrada do Montanhão;
-23.6599815;-46.5644889;Rua Dourados;
-23.6606147;-46.5653890;Rua Dourados;
-23.6632849;-46.5634000;Avenida Senador Vergueiro;
-23.6605856;-46.5644854;Rua Brasil;
-23.6618993;-46.5634438;Rua Brasil;
-23.6617511;-46.5643912;Rua Uberaba;
-23.6600940;-46.5655821;Rua Nicolas Mateo;
-23.6595341;-46.5657061;Rua Rio;
-23.6598511;-46.5661626;Rua Rio;
-23.6585835;-46.5668314;Rua Alzira Camargo;
-23.6577469;-46.5675055;Rua Alzira Camargo;
-23.6583196;-46.5674242;Rua Juquiá;
-23.6575208;-46.5680943;Rua Congonhas;
-23.6562785;-46.5687545;Rua Ribeira;
-23.6534293;-46.5705557;Rua Helena Jacquey;
-23.6543303;-46.5714562;Avenida Senador Vergueiro;
-23.6560273;-46.5713409;Avenida Caminho do Mar;
-23.6558544;-46.5714179;Avenida Caminho do Mar;
-23.6540897;-46.5709475;Rua Helena Jacquey;
-23.6541418;-46.5702079;Rua Jacquey;
-23.6543666;-46.5691628;Rua Umé;
-23.6575402;-46.5669728;Rua Brasil;
-23.6550700;-46.5690015;Rua Brasil;
-23.6544268;-46.5675988;Rua General Craveiro Lopes;
-23.6547263;-46.5675166;Rua Clemente José da Silva;
-23.6521758;-46.5663176;Rua Carlos da Silva;
-23.6515783;-46.5662104;Rua Doutor Gabriel Nicolau;
-23.6518723;-46.5654224;Rua Carlos da Silva;
-23.6552768;-46.5701304;Rua Afonsina;
-23.6519325;-46.5654232;Rua Guilherme de Almeida;
-23.6533463;-46.5650068;Rua Guilherme de Almeida;
-23.6529499;-46.5657806;Rua Doutor Gabriel Nicolau;
-23.6624444;-46.5630033;Rua Brasil;
-23.6619020;-46.5639317;Rua Uruguai;
-23.6623580;-46.5636408;Rua Piracicaba;
-23.6609617;-46.5655099;Avenida Senador Vergueiro;
-23.6642211;-46.5625469;Avenida Senador Vergueiro;
-23.6638491;-46.5628680;Rua Pirapitingui;
-23.6636108;-46.5630714;Avenida Senador Vergueiro;
-23.6660194;-46.5593667;Avenida Vivaldi;
-23.6648676;-46.5618678;Avenida Senador Vergueiro;
-23.6649897;-46.5624301;Rua Ernesto Augusto Cleto;
-23.6655324;-46.5604325;Rua Sapucai;
-23.6659377;-46.5609309;Rua D'Artagnan;
-23.6745301;-46.5578067;Avenida Senador Vergueiro;
-23.6689976;-46.5595446;Rua Paraguai;
-23.6680705;-46.5600782;Rua Aguapés;
-23.6764398;-46.5573946;Rua 23 de Maio;
-23.6837573;-46.5554037;Praça dos Expedicionários;
-23.6701297;-46.5599117;Avenida Winston Churchill;
-23.6694759;-46.5555489;Avenida Winston Churchill;
-23.6696042;-46.5564045;Avenida Winston Churchill;
-23.6686371;-46.5551126;Rua Tiête;
-23.6682538;-46.5576523;Avenida Vivaldi;
-23.6668335;-46.5561319;Rua Tietê;
-23.6625580;-46.5606027;Rua Pirapitingui;
-23.6631235;-46.5590450;Rua Tietê;
-23.6631616;-46.5618782;Rua Pirapitingui;
-23.6568652;-46.5654000;Rua Ida Leoni Cleto;
-23.6667251;-46.5763757;Avenida Trinta e Um de Março;
-23.6666557;-46.5760093;Avenida Trinta e Um de Março;
-23.6671280;-46.5779079;Avenida Trinta e Um de Março;
-23.6681148;-46.5813292;Rua Pedro de Toledo;
-23.6689955;-46.5806574;Rua Álvaro Alvim;
-23.6694497;-46.5820262;Rua Pedro de Toledo;
-23.6706981;-46.5815464;Rua Francisco Alves;
-23.6719384;-46.5822057;Rua Canindé;
-23.6722254;-46.5820265;Rua Canindé;
-23.6765063;-46.5803402;Rua Adolfo Monteiro;
-23.6763283;-46.5795444;Rua Adolfo Monteiro;
-23.6772589;-46.5799916;Rua Oswald de Andrade;
-23.6850576;-46.5766498;Rua Pindorama;
-23.6841533;-46.5744811;Avenida Padre Anchieta;
-23.6829094;-46.5750071;Rua Oswaldo Cruz;
-23.6823010;-46.5763246;Rua Martins Fontes;
-23.6839621;-46.5725100;Avenida Padre Anchieta;
-23.6846268;-46.5773475;Rua Pindorama;
-23.6836269;-46.5755371;Rua Martins Fontes;
-23.6829476;-46.5740125;Rua Capistrano de Abreu;
-23.6832200;-46.5711482;Rua Piratininga;
-23.6833445;-46.5727778;Rua Bahia;
-23.6846811;-46.5711081;Avenida Padre Anchieta;
-23.6840420;-46.5705269;Rua Venturino Venturini;
-23.6832017;-46.5686555;Praça Maria Tudor;
-23.6807468;-46.5576166;Avenida Kennedy;
-23.6670427;-46.5606056;Avenida Senador Vergueiro;
-23.6763414;-46.5787076;Rua Carlos Estevão;
-23.6483207;-46.5789363;Avenida do Taboão;
-23.7416042;-46.5243004;Avenida Sérgio Trevisan;
-23.6674569;-46.6097360;Avenida do Taboão;
-23.6671313;-46.6088814;Rua Paraná;
-23.6576813;-46.6021424;Avenida do Taboão;
-23.6608807;-46.6037042;Rua Alfredo Bernardo Leite;
-23.6589923;-46.6017425;Rua Islandia;
-23.6587712;-46.6014890;Rua Irlanda;
-23.6580796;-46.6012999;Rua Israel;
-23.6577320;-46.6013820;Rua Alfredo Bernardo Leite;
-23.6669849;-46.6080782;Rua Alfredo Bernardo Leite;
-23.6642736;-46.6067678;Rua Suíça;
-23.6636961;-46.6077414;Rua Suíça;
-23.6573590;-46.6013542;Rua Luis Feriani;
-23.6577237;-46.6014763;Rua Alfredo Bernardo Leite;
-23.6575303;-46.6013562;Rua Luis Feriani;
-23.6588695;-46.6012744;Rua Israel;
-23.6600154;-46.6051200;Rua Itália;
-23.6612071;-46.6059712;Rua Alemanha;
-23.6614937;-46.6055114;Avenida do Taboão;
-23.6630052;-46.6058503;Rua Bulgária;
-23.6644351;-46.6075807;Avenida do Taboão;
-23.6640112;-46.6072861;Avenida do Taboão;
-23.6640297;-46.6072554;Avenida do Taboão;
-23.6603112;-46.6046200;Rua Itália;
-23.6615022;-46.6054678;Rua Alemanha;
-23.6627112;-46.6063357;Rua Bulgária;
-23.6692582;-46.5601723;Avenida Senador Vergueiro;
-23.6712576;-46.5593562;Avenida Senador Vergueiro;
-23.6852735;-46.5548594;Avenida Senador Vergueiro;
-23.6856058;-46.5544885;Avenida Senador Vergueiro;
-23.6844338;-46.5552074;Avenida Senador Vergueiro;
-23.6851224;-46.5534431;Rua Nicola Ádamo;
-23.6847470;-46.5534810;Rua Três Marias;
-23.6848594;-46.5519266;Rua Ribeiro Filho;
-23.6930132;-46.5523179;Avenida Senador Vergueiro;
-23.6940684;-46.5507831;Praça Samuel Sabatini;
-23.6936718;-46.5520393;Avenida Senador Vergueiro;
-23.7227505;-46.5494542;Rua Marechal Deodoro;
-23.7210063;-46.5392846;Rua Tiradentes;
-23.7219070;-46.5385792;Praça dps Bombeiros;
-23.7199369;-46.5411550;Rua Anita Franchini;
-23.7189367;-46.5406178;Rua Amadeo Paulino Vallerio;
-23.7142086;-46.5434391;Rua Tiradentes;
-23.7377990;-46.5685936;Estrada dos Casa;
-23.6994957;-46.5518257;Rua Marechal Deodoro;
-23.6985246;-46.5514299;Rua Marechal Deodoro;
-23.6982523;-46.5513047;Rua Marechal Deodoro;
-23.6982516;-46.5508787;Rua dos Vianas;
-23.6979686;-46.5511924;Avenida Pereira Barreto;
-23.7538456;-46.5742696;Estrada Galvão Bueno;
-23.7549240;-46.5755209;Estrada Galvão Bueno;
-23.7660701;-46.5938121;Estrada Galvão Bueno;
-23.7661766;-46.5931832;Estrada Galvão Bueno;
-23.7662035;-46.5933832;Estrada Galvão Bueno;
-23.7663600;-46.5932636;Estrada Galvão Bueno;
-23.7718615;-46.5983303;Estrada Galvão Bueno;
-23.7717215;-46.5980923;Estrada Galvão Bueno;
-23.7720051;-46.5975247;Estrada Galvão Bueno;
-23.7721244;-46.5975871;Rua Bela Vista;
-23.7721024;-46.5973903;Rua Bela Vista;
-23.7716325;-46.5983514;Estrada Galvão Bueno;
-23.7742182;-46.6117147;Estrada Galvão Bueno;
-23.7730020;-46.5974638;Rua Bela Vista;
-23.7736860;-46.5971643;Rua Pablo Neruda;
-23.7736953;-46.5968566;Rua Pablo Neruda;
-23.7737836;-46.5975304;Rua Pablo Neruda;
-23.7738551;-46.5975432;Rua Bela Vista;
-23.7695381;-46.5949970;Rua José Fernandes de Oliveira;
-23.7688031;-46.5949494;Estrada Galvão Bueno;
-23.7694236;-46.5937811;Rua Carmem Miranda;
-23.7616642;-46.5951045;Avenida Montemor;
-23.7636177;-46.5953875;Estrada Galvão Bueno;
-23.7619912;-46.5946998;Avenida Montemor;
-23.7622514;-46.5946124;Estrada Galvão Bueno;
-23.7304389;-46.5950802;Avenida São Jorge;
-23.7718126;-46.5971703;Estrada Galvão Bueno;
-23.7061702;-46.5755632;Avenida Robert Kennedy;
-23.7149396;-46.5921108;Avenida Juscelino Kubitschek;
-23.7577143;-46.5305855;Rua Santa Luzia;
-23.7527860;-46.5313211;Rua Carlos Augusto;
-23.7246024;-46.5493888;Avenida Doutor José Fornari;
-23.7241619;-46.5495249;Viaduto Miguel Etchenique;
-23.7150820;-46.5362994;Rua Senador Mário Mota;
-23.7167000;-46.5362342;Rua Senador Francisco de Menezes Pimentel;
-23.7188422;-46.5367520;Rua Lima Barreto;
-23.7199305;-46.5357256;Rua Doutor Oswaldo Mellone;
-23.7207003;-46.5504425;Rua João Basso;
-23.7221962;-46.5398766;Avenida Albert Schweitzer;
-23.7118220;-46.5825786;Avenida José Odorizzi;
-23.7042452;-46.5185183;Rua Carijós;
-23.6989898;-46.5516709;Rua Marechal Deodoro;
-23.6976777;-46.5510835;Avenida Pereira Barreto;
-23.7378425;-46.5684128;Rua dos Feltrins;
-23.7378378;-46.5688755;Estrada dos Casa;
-23.6593399;-46.6160712;Rua Jorge Cândido Marin;
-23.6595321;-46.6154295;Rua Luiz Vieira de Souza;
-23.6591843;-46.6161687;Rua Japão;
-23.7345844;-46.5398997;Avenida Doutor José Fornari;
-23.6808894;-46.5548414;Avenida Lauro Gomes;
-23.6848040;-46.5511810;Avenida Lauro Gomes;
-23.6846150;-46.5636972;Rua Alexandre Marcondes Filho;
-23.6824560;-46.5602346;Rua Olegário Herculano;
-23.6827135;-46.5586776;Rua Reginaldo de Lima;
-23.8040801;-46.5429653;Estrada do Rio Acima;
-23.8346489;-46.5696541;Estrada do Rio Acima;
-23.8297997;-46.5954751;Rua Embiruçu;
-23.8416192;-46.6075912;Estrada da Água Limpa;
